Date,Open,High,Low,Close,Volume
2021-11-10,336.3333435058594,374.6666564941406,333.3333435058594,367.6333312988281,205947786.0
2021-11-11,368.95001220703125,373.45001220703125,340.625,368.92498779296875,43138662.0
2021-11-12,374.6666564941406,401.6583251953125,363.3500061035156,393.04998779296875,34978218.0
2021-11-15,376.8333435058594,388.73333740234375,364.1666564941406,380.375,20735118.0
2021-11-16,378.0,385.0,371.3333435058594,372.7916564941406,9042750.0
2021-11-17,373.3333435058594,376.5,350.1666564941406,353.8416748046875,16172724.0
2021-11-18,351.6666564941406,363.0,348.3333435058594,354.2083435058594,11958912.0
2021-11-22,355.875,361.9916687011719,347.0,349.6166687011719,10147740.0
2021-11-23,345.0,357.8833312988281,342.95001220703125,355.8166809082031,5038836.0
2021-11-24,358.3333435058594,386.4666748046875,354.3416748046875,374.5833435058594,15051264.0
2021-11-25,374.57501220703125,405.1916809082031,374.5,399.5916748046875,15805686.0
2021-11-26,397.5,428.95001220703125,384.6666564941406,406.1833190917969,22331574.0
2021-11-29,403.5,422.8333435058594,391.6666564941406,414.3999938964844,10442538.0
2021-11-30,413.0,426.3333435058594,396.85833740234375,406.7416687011719,5682054.0
2021-12-01,412.5,422.5,410.0,415.51666259765625,4443384.0
2021-12-02,422.5,426.6666564941406,402.0333251953125,406.3666687011719,6473622.0
2021-12-03,406.57501220703125,410.8333435058594,380.3333435058594,387.45001220703125,5387400.0
2021-12-06,388.3333435058594,392.3333435058594,362.0333251953125,365.20001220703125,11374020.0
2021-12-07,371.3333435058594,376.2749938964844,354.1666564941406,358.98333740234375,12719388.0
2021-12-08,341.5,374.8333435058594,337.7583312988281,363.8083190917969,50120532.0
2021-12-09,362.3333435058594,376.51666259765625,358.5,360.57501220703125,19286688.0
2021-12-10,360.5833435058594,363.2083435058594,350.0,352.4666748046875,11541822.0
2021-12-13,354.1666564941406,359.9666748046875,345.01666259765625,346.9583435058594,8443338.0
2021-12-14,346.6666564941406,346.9583435058594,330.0,335.9333190917969,12100380.0
2021-12-15,344.8333435058594,357.9666748046875,343.6666564941406,354.79998779296875,15262116.0
2021-12-16,356.48333740234375,362.5,338.6666564941406,360.9916687011719,14125398.0
2021-12-17,358.9750061035156,361.6666564941406,344.20001220703125,349.79998779296875,7526790.0
2021-12-20,343.3333435058594,344.0666809082031,318.3416748046875,325.45001220703125,10340538.0
2021-12-21,331.3333435058594,342.9750061035156,325.3500061035156,327.2416687011719,8763210.0
2021-12-22,331.6583251953125,337.3333435058594,329.39166259765625,335.07501220703125,4920174.0
2021-12-23,338.29998779296875,355.6666564941406,335.8333435058594,353.5916748046875,8451402.0
2021-12-24,353.3333435058594,354.1666564941406,338.0,340.8083190917969,5864178.0
2021-12-27,340.0,354.0,331.6666564941406,351.14166259765625,5257260.0
2021-12-28,351.6666564941406,360.9166564941406,351.6666564941406,358.875,3945216.0
2021-12-29,356.6666564941406,362.9166564941406,350.54998779296875,360.0,5609364.0
2021-12-30,356.6333312988281,363.3333435058594,349.0416564941406,351.2749938964844,3650364.0
2021-12-31,353.9916687011719,355.2916564941406,348.3833312988281,350.2583312988281,2986392.0
2022-01-03,350.8333435058594,355.8166809082031,346.5,347.7083435058594,3254466.0
2022-01-04,350.0,355.8333435058594,349.2583312988281,352.32501220703125,3788256.0
2022-01-05,353.5,353.7250061035156,339.1666564941406,340.5,5428572.0
2022-01-06,340.0,340.0,332.54998779296875,333.8416748046875,5545002.0
2022-01-07,335.0,339.3333435058594,332.7833251953125,334.2250061035156,3459012.0
2022-01-10,337.5,339.1666564941406,333.7583312988281,334.2416687011719,1894050.0
2022-01-11,334.2416687011719,336.6666564941406,326.7583312988281,330.3333435058594,3510468.0
2022-01-12,333.1666564941406,337.8333435058594,331.25,335.14166259765625,2396232.0
2022-01-13,337.32501220703125,344.6666564941406,333.9583435058594,343.2583312988281,3681768.0
2022-01-14,343.14166259765625,346.1666564941406,339.6916809082031,342.9416809082031,1862874.0
2022-01-17,342.6666564941406,348.1666564941406,341.6583251953125,345.2166748046875,1681572.0
2022-01-18,345.5,347.3333435058594,341.6666564941406,342.5916748046875,1775244.0
2022-01-19,339.2583312988281,342.82501220703125,334.5,337.6333312988281,2596038.0
2022-01-20,337.5,344.1666564941406,337.5,341.8083190917969,1444290.0
2022-01-21,337.5,342.375,323.1000061035156,333.04998779296875,3437316.0
2022-01-24,329.1666564941406,331.3666687011719,281.8333435058594,289.32501220703125,22751514.0
2022-01-25,288.1666564941406,290.79998779296875,267.6666564941406,276.7749938964844,21643746.0
2022-01-27,273.76666259765625,279.0,261.8333435058594,270.29998779296875,9156540.0
2022-01-28,273.5,282.0916748046875,270.1666564941406,273.9333190917969,5267652.0
2022-01-31,279.8333435058594,279.8333435058594,265.8333435058594,275.2583312988281,6552606.0
2022-02-01,279.1666564941406,288.0083312988281,276.7166748046875,283.95001220703125,8772150.0
2022-02-02,285.42498779296875,306.1666564941406,281.5666809082031,303.7416687011719,11048688.0
2022-02-03,301.6666564941406,308.0,291.6833190917969,306.0333251953125,8550384.0
2022-02-04,304.1666564941406,314.8333435058594,299.5,313.0583190917969,6154056.0
2022-02-07,314.14166259765625,319.6166687011719,307.6833190917969,315.8666687011719,6520752.0
2022-02-08,316.0,317.375,305.0,310.3166809082031,3837984.0
2022-02-09,310.3500061035156,312.0,307.5,308.3083190917969,2806146.0
2022-02-10,295.5,301.6666564941406,282.5,285.2416687011719,10053078.0
2022-02-11,285.0416564941406,285.8166809082031,270.01666259765625,274.1499938964844,6928110.0
2022-02-14,266.8999938964844,267.5,248.6750030517578,252.47500610351562,9628218.0
2022-02-15,258.3333435058594,262.0,246.24166870117188,248.88333129882812,8053548.0
2022-02-16,256.6666564941406,260.5249938964844,242.51666259765625,250.64999389648438,8222220.0
2022-02-17,248.5500030517578,253.05833435058594,228.60833740234375,241.3000030517578,27046728.0
2022-02-18,239.5,241.39999389648438,232.49166870117188,233.3333282470703,8368998.0
2022-02-21,231.50833129882812,231.50833129882812,218.6666717529297,221.25833129882812,8469486.0
2022-02-22,214.47500610351562,225.5,203.1750030517578,221.84165954589844,11133972.0
2022-02-23,230.6666717529297,234.4166717529297,225.02499389648438,228.61666870117188,8192838.0
2022-02-24,216.6666717529297,221.2916717529297,214.0,217.4250030517578,8698986.0
2022-02-25,224.6666717529297,224.98333740234375,214.3333282470703,215.80833435058594,9030366.0
2022-02-28,216.1666717529297,219.96665954589844,212.50833129882812,215.2083282470703,5572530.0
2022-03-02,214.1666717529297,238.8333282470703,213.5,235.4250030517578,13503402.0
