Date,Open,High,Low,Close,Volume
2002-07-01,1.306277080328185,1.306277080328185,1.274532737542623,1.2777072191238403,13593600.0
2002-07-02,1.3038956818673435,1.3038956818673435,1.1912035736225441,1.2673897743225098,13536000.0
2002-07-03,1.3038964596949492,1.3038964596949492,1.2872306887858669,1.2888178825378418,12928000.0
2002-07-04,1.2896111421860628,1.2896111421860628,1.1912039290368386,1.2451691627502441,16505600.0
2002-07-05,1.3023089802953725,1.3023089802953725,1.2404075860977173,1.2404075860977173,14464000.0
2002-07-08,1.303896224579775,1.303896224579775,1.2531053714376836,1.2570734024047852,16492800.0
2002-07-09,1.3023089260371847,1.3023089260371847,1.2697710368901445,1.2935792207717896,18873600.0
2002-07-10,1.3023088455478005,1.3237361907958984,1.28961111042025,1.3237361907958984,18457600.0
2002-07-11,1.3372277314038383,1.3396085690219977,1.2602479457855225,1.2602479457855225,23718400.0
2002-07-12,1.3062770909372068,1.3062770909372068,1.2800880670547485,1.2800880670547485,13120000.0
2002-07-15,1.309451536837988,1.309451536837988,1.2475502306784005,1.2769136428833008,13664000.0
2002-07-16,1.2800880566584227,1.2800880566584227,1.2523117448953909,1.2777072191238403,13536000.0
2002-07-17,1.3062770620811,1.3388149538534602,1.2507245339363586,1.2570734024047852,13824000.0
2002-07-18,1.2888175763696819,1.2896112203598022,1.2697710666599453,1.2896112203598022,13504000.0
2002-07-19,1.2896112203598022,1.2896112203598022,1.2697710666599453,1.2896112203598022,13248000.0
2002-07-22,1.3094515719350168,1.3094515719350168,1.2102506938398592,1.222948431968689,17408000.0
2002-07-23,1.289611089834264,1.289611089834264,1.2102503884618636,1.2126312255859375,18912000.0
2002-07-24,1.316593961516628,1.316593961516628,1.2404076345008308,1.2570734024047852,12992000.0
2002-07-25,1.260247877201702,1.260247877201702,1.24993097782135,1.24993097782135,12832000.0
2002-07-26,1.3094513979153157,1.3094513979153157,1.2372331992900352,1.2404075860977173,13152000.0
2002-07-29,1.2896111013046136,1.2896111013046136,1.1904102473581049,1.2150120735168457,13568000.0
2002-07-30,1.2896111135651112,1.2896111135651112,1.1904102586754872,1.2015208005905151,14784000.0
2002-07-31,1.2896114639648337,1.2896114639648337,1.234852572646194,1.2396142482757568,13004800.0
2002-08-01,1.2888172894517722,1.2888172894517722,1.230884034624291,1.232471227645874,14611200.0
2002-08-02,1.285643584554057,1.285643584554057,1.210250882729555,1.2697714567184448,14886400.0
2002-08-05,1.2896111991497632,1.2896111991497632,1.2404075430991106,1.2848495244979858,13939200.0
2002-08-06,1.2896112203598022,1.2896112203598022,1.260247811805077,1.2896112203598022,12960000.0
2002-08-07,1.2888178045033478,1.2888178045033478,1.2602480348816074,1.2872306108474731,13088000.0
2002-08-08,1.2888174982440517,1.2888174982440517,1.2412011322508072,1.2451691627502441,40160000.0
2002-08-09,1.3150087992567123,1.3150087992567123,1.1943584150667008,1.2801902294158936,13824000.0
2002-08-12,1.3141990996913953,1.3141990996913953,1.2753318618860507,1.3020530939102173,12940800.0
2002-08-13,1.3133892747621065,1.3133892747621065,1.2753318108108045,1.310960054397583,6528000.0
2002-08-14,1.3117699885490017,1.3141992092132568,1.2801903129694487,1.3141992092132568,12928000.0
2002-08-15,1.3141992092132568,1.3141992092132568,1.3141992092132568,1.3141992092132568,0.0
2002-08-16,1.3150087423783294,1.3150087423783294,1.282619394444163,1.3004335165023804,12992000.0
2002-08-19,1.3158185716012403,1.3158185716012403,1.275331884932352,1.2801902294158936,12864000.0
2002-08-20,1.310960201092687,1.310960201092687,1.2704735122464426,1.2858585119247437,12934400.0
