Date,Open,High,Low,Close,Volume
1996-01-01,25.17339524129707,25.17719177900501,24.770862579345703,24.770862579345703,3600.0
1996-01-02,24.770859723444843,24.72149314999024,24.30756860484896,24.417695999145508,15600.0
1996-01-03,14.650613334804092,15.949346281264612,15.49365067322848,15.573397636413574,17600.0
1996-01-04,15.573405067031084,15.645556674284094,15.341759457307704,15.493658065795898,8800.0
1996-01-05,15.49365067322848,15.645549209240524,15.341752137216437,15.573397636413574,15200.0
1996-01-08,15.57339817521167,15.455676573950711,15.269601092677012,15.322765350341797,8800.0
1996-01-09,15.322768610902122,15.41770521939594,14.81390862115409,14.844287872314453,25600.0
1996-01-10,15.265809904854255,15.265809904854255,14.810114086798903,15.094923973083496,14800.0
1996-01-11,15.09492168836437,15.113909011242814,14.886061136701466,15.018972396850586,3600.0
1996-01-12,15.018972617627607,15.417706403936306,14.810112062894481,15.330365180969238,24800.0
1996-01-15,15.330365180969238,15.341757111306078,15.189858526045622,15.330365180969238,4800.0
1996-01-16,15.330365430518418,15.493655948773773,15.113909479441084,15.413908958435059,7200.0
1996-01-17,15.413908707525946,15.417706403936306,15.189858526045622,15.330365180969238,6400.0
1996-01-18,15.330366006225388,15.569605827331543,15.186061647123296,15.569605827331543,250800.0
1996-01-19,15.341756820678711,15.417706111870189,15.19365593463417,15.341756820678711,20800.0
1996-01-22,15.341756820678711,15.417706111870189,15.205047864755207,15.341756820678711,24800.0
1996-01-23,15.34175603633049,15.987324978453309,15.243021731050524,15.744287490844727,52000.0
1996-01-24,15.645556674284094,15.72150597852819,15.398721435490776,15.493658065795898,6800.0
1996-01-25,15.493656485421319,15.949352264404299,15.341757892426992,15.949352264404297,122800.0
1996-01-26,15.949352264404299,15.949352264404299,15.949352264404299,15.949352264404297,0.0
1996-01-29,15.949351442155065,16.177199319900136,15.56960497924661,16.120237350463867,4000.0
1996-01-30,16.12023895263672,17.088592529296875,15.86580833364278,17.088592529296875,249200.0
1996-01-31,16.708846028645834,17.088592529296875,15.953150724129129,17.088592529296875,100800.0
1996-02-01,17.088592090545752,17.848085072347786,16.65188362600958,17.829097747802734,445200.0
1996-02-02,17.088592257716243,17.7341612985633,17.088592257716243,17.646820068359375,32400.0
1996-02-05,17.646816295553826,18.417701051254905,17.31643645231389,18.37972640991211,507600.0
1996-02-06,18.379734252528877,18.383531950062448,17.886063704423762,18.19745635986328,68800.0
1996-02-07,18.1974529376261,18.816439275669595,17.620237787912597,18.50884437561035,67600.0
1996-02-08,18.50884553801249,19.44302222842262,18.835427783784414,19.139225006103516,42800.0
1996-02-09,19.36706747124996,19.44301675545094,19.063270334446038,19.158206939697266,61200.0
1996-02-12,19.291118216955155,19.898712491504924,18.379726805130502,18.808839797973633,38400.0
1996-02-13,18.60757838878972,19.75061441984276,18.38732588366382,19.655677795410156,90800.0
1996-02-14,20.126563519987155,21.493650853420245,20.126563519987155,21.18985366821289,460000.0
