Date,Open,High,Low,Close,Volume
1996-01-01,58.3994708035474,64.21347970192498,57.887024421267476,58.14008331298828,15273
1996-01-02,58.1400997630232,58.29826374164459,58.076836439890286,58.266632080078125,17623
1996-01-03,58.26663165434284,58.076836015541765,58.013572692871094,58.013572692871094,5286
1996-01-04,57.887024837738615,57.887024837738615,57.384071350097656,57.384071350097656,12336
1996-01-05,57.317661846603606,57.38093084306075,57.14685200145833,57.229095458984375,12923
1996-01-08,57.25436369251636,57.31762697970048,56.938041585809884,56.96018600463867,14685
1996-01-09,56.960209002965165,57.31765012234785,56.305420106345025,56.93806457519531,26434
1996-01-10,56.93806457519531,57.57070904404559,56.93806457519531,56.93806457519531,7636
1996-01-11,56.93806087329913,57.2543830871582,55.67277201786283,57.2543830871582,14685
1996-01-12,57.2543843047518,57.44417990541863,56.93806208416569,57.380916595458984,6461
1996-01-15,57.380919105863406,57.191123496893056,56.93806457519531,56.93806457519531,14685
1996-01-16,56.938059853049346,56.77990158434768,56.05235653595693,56.083988189697266,10573
1996-01-17,56.0839866008918,57.50743933282021,56.36235421918115,57.384071350097656,67555
1996-01-18,57.38406775039411,57.88702120648479,55.04012159200155,57.00448226928711,46407
1996-01-19,57.004481229403694,60.733925383838766,56.81152702852025,57.19744110107422,24085
1996-01-22,57.197443486920015,57.191114888284616,56.852648277036806,57.10887145996094,15273
1996-01-23,57.1088838650331,57.25755492817328,56.9412326726512,56.94439697265625,43470
1996-01-24,56.9443765314848,57.19110678148197,56.49835783138188,56.846317291259766,82241
1996-01-25,56.846332263336144,57.3176484661672,56.62490500440019,57.23224639892578,46407
1996-01-26,57.23224639892578,57.23224639892578,57.23224639892578,57.23224639892578,0
1996-01-29,57.23225158103169,57.5707125933048,56.691337748130934,57.31765365600586,249074
1996-01-30,57.317650086716924,58.32988577287866,57.004492152280456,57.61499786376953,293719
1996-01-31,57.615001451574926,57.88703484723134,57.25439033937825,57.31765365600586,12336
1996-02-01,57.31763597067482,59.784955594957715,57.5738591289053,58.804351806640625,358338
1996-02-02,58.80435847331631,61.366573333740234,59.97475228564468,61.366573333740234,27609
1996-02-05,61.36658184386645,67.37354569986371,60.54414176181169,63.54604721069336,509897
1996-02-06,63.54603787999709,64.52980040004545,62.315539402009705,63.504913330078125,647945
1996-02-07,63.50492419445882,64.52981143976317,62.315550062913054,63.60614776611328,549255
1996-02-08,63.60613694443128,68.00934454989208,63.8971504103348,65.54203033447266,520471
1996-02-09,65.54201532597457,69.30625476173965,64.90937109103334,68.69891357421875,142747
1996-02-12,70.4766672884772,71.48889720298457,69.5909639867379,69.81238555908203,99864
1996-02-13,69.81238794932926,70.85625522355635,68.32567184446401,70.74554443359375,109851
1996-02-14,70.7455502540369,77.81535599427836,70.60320212730008,77.03087615966797,511072
1996-02-15,77.03087598138944,73.70316103859648,72.1215498444428,73.08000946044922,54631
1996-02-16,73.079983563647,73.70313492097281,66.11139820847339,72.93131256103516,98102
1996-02-19,72.93131003628538,71.48887755899109,67.06036226717933,70.90684509277344,31134
1996-02-20,70.90685745385869,70.98277227973597,69.5909569959521,70.74237060546875,48757
1996-02-21,70.74237060546875,70.74237060546875,70.74237060546875,70.74237060546875,0
1996-02-22,70.74237923836176,72.12154316460054,70.98278094196588,71.23583984375,25847
