Date,Open,High,Low,Close,Volume
2007-03-16,249.27325848255097,256.8499532692546,197.8275055052805,205.93455505371094,5111102.0
2007-03-19,213.4355120012741,214.26892997145484,200.17629546536133,203.43426513671875,1768371.0
2007-03-20,206.08609759221312,209.11677549798097,194.64528387349205,196.42581176757812,636655.0
2007-03-21,197.06986932944085,198.50943695773952,186.23519164127902,188.24301147460938,469142.0
2007-03-22,190.62964812540963,192.44805027521608,183.46966220288934,185.4774932861328,427544.0
2007-03-23,184.94710163711036,222.60325622558594,181.84065253191,222.60325622558594,1516769.0
2007-03-26,234.87755989811353,256.0923072437496,224.64902099932473,227.6039276123047,3240966.0
2007-03-28,226.46747345805656,236.3550771238982,206.91960403673485,225.93711853027344,2079439.0
2007-03-29,223.58829923069823,238.51437618671034,223.51252764772542,229.11927795410156,1716241.0
2007-03-30,233.36225239065502,234.34721368756263,222.79275151562274,224.72482299804688,578000.0
2007-04-02,219.7241365271886,221.23947539978988,208.35909498267884,215.8221435546875,266950.0
2007-04-03,218.96646691684066,227.30083070952318,217.11016755048507,219.72413635253906,435174.0
2007-04-04,222.37606321855424,225.6340337714954,214.42053114429592,215.44338989257812,163908.0
2007-04-05,212.14742484863476,224.76261530893706,211.46552703606815,213.7006378173828,238839.0
2007-04-09,215.55702793228397,256.47119140625,214.57206657903058,256.47119140625,867976.0
2007-04-10,265.18427185703007,295.4910457835478,248.06093996410087,251.16738891601562,2676428.0
2007-04-11,252.60703062657947,263.2144046323215,244.00747636176197,252.64492797851562,1002426.0
2007-04-12,250.030992328317,256.85001939181655,244.04540653036054,247.41702270507812,607119.0
2007-04-13,250.03095573454945,259.50182526994905,246.50779689182883,248.8186798095703,434044.0
2007-04-16,251.62208238658175,295.4153766446147,250.90228700738092,276.5494079589844,2064244.0
2007-04-17,274.27648180799963,278.82250084349135,253.89516775666152,257.26678466796875,1085785.0
2007-04-18,260.25950042543695,297.6883730091885,257.64553112859966,277.3449401855469,2491657.0
2007-04-19,268.97274811032753,281.0196919223693,261.3960509804591,273.556640625,960337.0
2007-04-20,277.23117389057086,286.24743333917394,270.7531110533647,274.1247253417969,718160.0
2007-04-23,279.58005946281696,283.5956987644712,267.4573468573832,269.99554443359375,434168.0
2007-04-24,266.6996870388051,274.2763826933166,262.98711079254247,264.9191589355469,271669.0
2007-04-25,265.18432875446274,275.79170190464123,265.18432875446274,268.5938415527344,285461.0
