Date,Open,High,Low,Close,Volume
2016-07-21,581.2030170581719,618.6718772283389,580.3316482170052,607.8668823242188,11824029.0
2016-07-22,609.9583740234375,617.539295880273,606.6471820584259,609.9583740234375,820402.0
2016-07-25,610.8297387276066,610.8297387276066,602.9874168323877,603.90234375,260240.0
2016-07-26,605.5143066125385,611.2653204277249,601.2445774698933,603.1180419921875,312995.0
2016-07-27,603.074501110115,607.9106419080172,598.6740980234389,601.1575317382812,168708.0
2016-07-28,602.6388852392271,607.3442999414156,590.6575593795507,592.4439086914062,375033.0
2016-07-29,601.2445349139539,609.9582238257503,596.8876904580557,602.81298828125,726870.0
2016-08-01,605.4707370985725,606.7777906174016,594.7964666948022,598.5433959960938,347573.0
2016-08-02,596.9313104454897,601.2445975429523,594.709330178355,595.71142578125,268056.0
2016-08-03,596.887851490694,599.5019588694853,590.5268675057985,592.531005859375,116318.0
2016-08-04,594.3172308384358,596.0164110682223,591.7466815866197,593.4458618164062,134769.0
2016-08-05,594.2301396850834,623.028876412496,593.8380129721902,607.91064453125,593783.0
2016-08-08,609.9583003368472,616.9292523406968,606.7342243982381,610.7425537109375,347844.0
2016-08-09,612.7467193140042,619.5433871863929,606.7342516668072,608.4769897460938,341932.0
2016-08-10,609.8711956581509,610.7861224882513,601.2446211248755,601.4624633789062,84904.0
2016-08-11,602.1160231898799,607.3442375735837,594.7093861462996,596.0599975585938,96842.0
2016-08-12,598.32550732576,602.2030565834899,595.144989403025,597.06201171875,74615.0
2016-08-16,597.0621131263069,599.5019359497377,593.6637523901417,594.2301635742188,64845.0
2016-08-17,594.3608697506071,602.5517609489535,590.0911928705705,591.6160888671875,90769.0
2016-08-18,592.3567343152562,594.1430304262219,587.3028039095416,588.130615234375,152898.0
2016-08-19,588.174199264823,592.4439295405552,577.4128111148987,579.1119384765625,222490.0
2016-08-22,580.2882574127491,581.2031843224539,570.7467552192014,571.6616821289062,132422.0
2016-08-23,570.8337108189136,576.75906153021,561.1615378837021,562.8607177734375,221090.0
2016-08-24,562.904473800335,565.910708020155,556.238478494828,557.5455322265625,188676.0
2016-08-25,557.7197154974368,579.28609815789,557.7197154974368,569.7882080078125,283053.0
2016-08-26,570.7903264556899,575.0164985614301,563.4272468188877,564.472900390625,86564.0
2016-08-29,561.5972951684423,564.1678442393231,557.5018504163439,558.4603881835938,66739.0
2016-08-30,561.1617448965526,574.9729249530316,558.9833219738175,567.9148559570312,141778.0
2016-08-31,565.1263828651939,575.1035690561024,565.1263828651939,568.9168701171875,182760.0
2016-09-01,569.875244930045,570.7466138060848,561.2051139766216,562.5557250976562,75558.0
2016-09-02,563.7758292824107,568.2197905888743,557.7198031687446,561.1181640625,90488.0
2016-09-06,562.8608937519979,577.7177266125184,562.0330824510925,567.7405395507812,186480.0
2016-09-07,569.788190449096,578.588995767689,568.2196837566296,570.9209594726562,142947.0
2016-09-08,572.4894896670567,572.4894896670567,562.033060632042,566.6513061523438,112310.0
2016-09-09,566.651226254091,568.0890063173367,558.3732211019093,560.3338012695312,148925.0
2016-09-12,556.4562782986222,567.2612762630056,556.4562782986222,557.4583740234375,122512.0
2016-09-14,558.5476503022435,565.2572036962152,553.3194351668092,555.0186157226562,135473.0
2016-09-15,555.0621914275207,559.3754796900446,553.3194529928974,553.8858642578125,69618.0
