Date,Open,High,Low,Close,Volume
2017-11-17,302.89184246376567,360.5389995778372,299.9606310850841,336.698486328125,168836552.0
2017-11-20,336.79614215057364,350.6705224298066,336.11218101788637,347.2019348144531,14650240.0
2017-11-21,348.2278816069179,409.29478108266187,344.4173130431959,376.4652099609375,43078194.0
2017-11-22,379.1032956666739,398.64470265980145,378.02851231848774,386.1382141113281,15227642.0
2017-11-23,381.05746316987955,383.01160400664816,362.5908382259807,366.2548522949219,12300150.0
2017-11-24,367.4273150360683,374.21796629944043,357.7054823662411,362.20001220703125,9463228.0
2017-11-27,362.4931389408704,375.6835900883144,362.4931389408704,371.6287536621094,3832223.0
2017-11-28,374.2179847699564,377.54001835787426,369.43034549756095,373.43634033203125,2409447.0
2017-11-29,373.63170621156036,375.8789859694154,367.4761747634189,369.1371765136719,1657909.0
2017-11-30,371.0913002482273,371.0913002482273,362.29766725829,362.98162841796875,2536960.0
2017-12-01,365.1312011703349,370.8470388549404,359.56188825662304,364.2029724121094,1904781.0
2017-12-04,365.4731510121823,366.30366676988734,353.69946526943033,354.4811096191406,1323453.0
2017-12-05,352.7224527592362,357.51009227633665,348.9607253465768,354.04150390625,1806017.0
2017-12-06,352.6247433900645,363.1771228574272,350.3286217130578,359.9039306640625,3331373.0
2017-12-07,361.56488858933574,380.95974193906915,361.56488858933574,379.39642333984375,3350792.0
2017-12-08,381.05749643595755,386.72449343018263,376.7583921833221,380.37353515625,2494845.0
2017-12-11,378.1262381938722,383.2558577042542,370.35851672245076,372.0683898925781,1029719.0
2017-12-12,372.16613539468847,378.12627121460764,368.4044081283426,374.9996337890625,2564559.0
2017-12-13,377.5888614103895,380.3246465554645,369.82113993896803,372.0683898925781,747787.0
2017-12-14,374.07139452611875,377.1491602067286,368.3555269376598,375.4881286621094,1261422.0
2017-12-15,380.44969180366166,383.1461780213423,372.7034282903414,373.9781188964844,1698848.0
2017-12-18,372.60534648223575,375.8411177848312,365.0061584947691,370.10498046875,1399027.0
2017-12-19,370.64426491342135,373.5368710138465,365.0061577090505,367.6045837402344,1641589.0
2017-12-20,370.1050230632771,370.350158187859,364.2707951287388,367.8497619628906,2251770.0
2017-12-21,371.8699803025481,374.37034657899636,367.70268322598685,368.73223876953125,1448962.0
2017-12-22,368.9283443086895,372.99758119140347,366.91824835569815,367.26141357421875,775946.0
2017-12-26,368.683218370683,371.2326295888414,366.1338071525246,369.2225036621094,1310649.0
2017-12-27,367.8007381460863,370.5952844844956,366.52601757439265,367.55560302734375,589597.0
2017-12-28,367.70269985480434,372.60540251953506,365.15328848439987,370.5953063964844,912189.0
2017-12-29,371.62480377039145,383.19516827713295,368.3399875148542,378.48858642578125,1611972.0
2018-01-01,380.93995042782956,392.02004512458274,379.0278846531059,382.06756591796875,1445743.0
2018-01-02,384.07773000157323,390.2551232493481,376.87075126335475,387.80377197265625,1219713.0
2018-01-03,390.255096728419,390.5492468921436,376.62559054098955,378.1454162597656,2275082.0
2018-01-04,382.4107923005756,394.12826316235095,379.71430594461003,391.23565673828125,2974278.0
2018-01-05,393.1967435269742,403.98268911000844,390.25512200432854,399.0799865722656,3554479.0
2018-01-08,402.02159322866936,419.96547188377787,401.58033804710095,413.8861389160156,3806105.0
2018-01-09,415.74911537564583,438.938889057492,414.42537989619217,427.02532958984375,6183645.0
2018-01-10,429.4767324173249,433.30083432396793,418.6907870826433,420.8970031738281,2374166.0
2018-01-11,415.74919429360244,441.04712858065795,415.74919429360244,438.0074768066406,2604294.0
2018-01-12,440.99809053469846,449.773939992315,435.6541328322158,447.07745361328125,5364763.0
2018-01-15,451.0485880840379,478.5037195326315,448.1069668574029,465.609619140625,5635852.0
2018-01-16,470.5613264317662,484.68110204068324,462.0796580564289,473.2578125,8288750.0
2018-01-17,475.9543288095504,478.6998600258837,460.8540118527366,469.0905456542969,5691140.0
2018-01-18,473.7971690813204,480.26871227176883,468.69834664622476,475.61114501953125,1772870.0
2018-01-19,479.7294068618727,481.7885477559879,467.71778655720647,472.1302185058594,3488403.0
2018-01-22,472.130266959355,479.337245866532,459.8735102885514,461.0501708984375,3825798.0
2018-01-23,465.0212972004223,465.0212972004223,445.65562377984594,449.6268005371094,3561221.0
2018-01-24,448.59726831979765,451.048619512802,439.2821337863811,446.39105224609375,2072037.0
2018-01-25,446.1459129444067,451.04861528445514,438.30158920032926,439.77239990234375,1194340.0
2018-01-29,438.3015710231094,443.7926034009839,435.7521599272692,436.6836853027344,1113037.0
2018-01-30,435.3599560043379,439.3801777990318,408.88536408515523,413.6409912109375,3583717.0
2018-01-31,410.2581415653874,424.47597889683317,387.6076499008916,418.6907958984375,14738305.0
2018-02-01,421.58337411608983,443.20427884699177,414.76860608910954,439.5272521972656,4965461.0
2018-02-02,432.4183564752555,446.14592334748585,421.63241107564596,433.7911071777344,5311751.0
2018-02-05,419.86741043618804,435.3599367566911,414.13124312255553,433.1047058105469,2268830.0
2018-02-06,409.8659094579319,432.124189716164,408.9343840578577,430.2611389160156,1893871.0
2018-02-07,434.3794078695851,440.55680057183207,422.61292278056703,425.0152587890625,1048027.0
2018-02-08,426.43702703064446,436.09535625107833,426.3880119786312,432.9085998535156,927897.0
2018-02-09,421.92658204374726,437.3210804785112,421.92658204374726,430.99658203125,1008995.0
2018-02-12,433.39888267322794,442.2237468000584,426.5841145169097,433.15374755859375,1944360.0
2018-02-14,433.20273579965226,434.2813362220285,422.61291147238376,423.4953918457031,2159701.0
2018-02-15,424.57401579397697,428.4961776026973,419.6713135330765,423.5934753417969,506167.0
2018-02-16,425.70160983414803,426.82922531247414,418.2985417634819,423.0541687011719,522734.0
2018-02-19,423.59350053288495,430.84949432578725,418.4946779088338,427.4176025390625,693977.0
2018-02-20,430.9475326274701,433.3988837800723,424.181809431032,426.0448303222656,781850.0
2018-02-21,430.35921790221096,441.73349364564433,427.66273153700445,440.85101318359375,1312613.0
2018-02-22,438.49769676297353,445.65563000590174,435.2618953565538,442.0276184082031,772690.0
2018-02-23,443.30238630373503,462.520986967206,443.2533413222598,459.7264404296875,1849448.0
2018-02-26,463.5995047019209,463.5995047019209,452.37233469953736,459.18707275390625,920977.0
2018-02-27,458.79487363414677,468.5022181692297,451.0486100121602,459.87347412109375,1378658.0
2018-02-28,458.40264287380825,458.8929130800904,451.048589779576,452.2252502441406,1358563.0
2018-03-01,452.9116440081839,455.3139801657707,441.3412782554022,442.17474365234375,1102928.0
2018-03-05,441.2432304915419,447.2735486568486,439.3802095030997,444.0867919921875,1249630.0
2018-03-06,448.10701590481875,448.49922612655564,436.4385897467462,438.6448059082031,1595634.0
2018-03-07,437.7622642212178,438.8408346992599,426.5350649109707,429.0354309082031,2900233.0
2018-03-08,432.4183518848743,433.39889236533884,419.37717546418384,422.17169189453125,1951335.0
2018-03-09,426.28996615994555,426.4860862219741,414.76861572319024,417.26898193359375,1494497.0
2018-03-12,421.5833414408528,424.9171726934687,417.21992485188093,422.0245666503906,884484.0
2018-03-13,423.54447907644976,436.83079082336207,421.4362930717708,433.3498840332031,1396863.0
2018-03-14,433.3498305398291,439.1840278146823,431.43776483980207,436.5856018066406,872703.0
2018-03-15,436.3404709952057,442.223713300759,434.96772044198684,439.87042236328125,656358.0
2018-03-16,442.1747426155399,442.1747426155399,427.61371046360676,434.673583984375,553113.0
2018-03-19,431.4377777814401,434.085248841859,416.72967172070923,417.6121520996094,697119.0
2018-03-20,416.6806618549627,420.30864344085677,411.48377969460597,414.62152099609375,1782357.0
2018-03-21,418.3966327959837,429.4767281978088,411.0915942852314,414.2783508300781,1341420.0
2018-03-22,418.4946400087653,421.38724622224504,415.9452588513406,419.1810302734375,1267475.0
2018-03-23,411.8270105921562,422.61295610766507,408.0029086214019,420.7989501953125,939860.0
2018-03-26,420.6518226363366,430.4572264273934,418.93587697290167,429.0354309082031,675696.0
2018-03-27,431.4868103101878,440.65486944415335,431.4868103101878,439.9194641113281,1231929.0
2018-03-28,433.88915783574134,451.04861605523394,433.88915783574134,445.60662841796875,1217753.0
2018-04-02,447.7147473503997,477.52316917449525,447.7147473503997,473.2578125,2112175.0
2018-04-03,475.3660074125124,498.4087084345359,472.81662613203076,483.9947814941406,3149584.0
2018-04-04,485.3675538664328,494.1924184821861,479.3862507532334,486.2010192871094,1687239.0
2018-04-05,492.03518865102484,496.0063954504403,477.57221693091213,488.2601318359375,1710038.0
2018-04-06,488.11304995343426,494.58462325174077,484.3870080151142,486.6912841796875,1505952.0
2018-04-09,486.78932030966916,500.95811191433665,480.46482241250635,482.4259033203125,2704392.0
2018-04-10,485.3185352580588,496.05543584107176,482.52398883211345,493.75115966796875,1439138.0
2018-04-11,491.7410618456201,497.8204249286537,485.3675485814196,490.0251159667969,2556799.0
2018-04-12,490.2702314406429,491.7410421349648,487.72082025240746,489.8780212402344,870497.0
2018-04-13,490.5153823892932,491.79007306269546,487.9169560635294,490.0741271972656,990964.0
2018-04-16,486.0539008619404,490.5643628800063,483.1612946373938,485.12237548828125,839503.0
2018-04-17,487.81892640238306,490.5644279885253,476.5427100131822,481.73956298828125,1325820.0
2018-04-18,486.34807416226414,490.51537116869486,478.50375038545343,483.55352783203125,1042991.0
2018-04-19,491.25076678824405,501.05617131495546,487.42666500757053,493.7021179199219,4279631.0
2018-04-20,493.0157412581005,493.45699644348457,484.38699700562614,486.0048828125,1683866.0
2018-04-23,486.7402828379149,487.1815380184631,479.4842893518941,483.9947814941406,1348271.0
2018-04-24,486.15195273214084,493.2118560809185,479.5823495417565,489.8289794921875,2176962.0
2018-04-25,489.28966566397753,504.8802821561734,485.3675040153685,500.6639404296875,3740225.0
2018-04-26,502.9682830652055,526.3541510564991,502.9682830652055,522.6771240234375,4445968.0
2018-04-27,527.4327411795642,536.2085304819487,506.9394214786837,509.047607421875,2924033.0
2018-04-30,509.8810600854339,515.5191679613786,504.29196726500885,507.968994140625,1988145.0
2018-05-02,510.61646731647954,515.0779146389544,498.2126359290616,500.0266418457031,1474785.0
2018-05-03,500.6149670822854,500.95816226038636,483.4064923563311,486.3481140136719,1926354.0
2018-05-04,480.5628939448262,495.0748810404456,480.5628939448262,490.6134338378906,1276630.0
2018-05-07,492.77060646414253,494.97682254508106,487.52473883288746,490.17218017578125,1484565.0
