Date,Close,High,Low,Open,Volume
2017-06-28,26039.65625,26078.155519419965,25806.01029314932,25944.757660214767,0
2017-06-29,26053.705078125,26259.351568410875,26018.55730724579,26126.154875900298,0
2017-06-30,26254.001953125,26290.15165797845,25913.158809654236,26001.455962753796,0
2017-07-03,26587.49609375,26617.296310203856,26289.65212933813,26340.250779729402,0
2017-07-04,26547.396484375,26770.99184960116,26509.096430112928,26679.643974134997,0
2017-07-05,26755.54296875,26785.741614338403,26547.546916455172,26576.99557627809,0
2017-07-06,26869.140625,26947.889130970776,26836.29163884121,26847.391037636644,0
2017-07-07,26871.890625,26919.639719189272,26773.992091531527,26866.189561275423,0
2017-07-10,27107.63671875,27128.53671333386,26835.69070007307,26951.38967952856,0
2017-07-11,26928.939453125,27216.184015576888,26900.49077290936,27161.33544448697,0
2017-07-12,27175.78515625,27197.53474358001,26976.13855365831,26984.187229070216,0
2017-07-13,27404.6796875,27430.28076466101,27282.682000302473,27291.13301196525,0
2017-07-14,27413.380859375,27470.17861108381,27250.88393897429,27442.67913224677,0
2017-07-17,27451.630859375,27503.82909025611,27341.78332890107,27439.230703427078,0
2017-07-18,27276.732421875,27502.778913875183,27242.83267450035,27395.829771368502,0
2017-07-19,27643.7265625,27663.276973560463,27373.032469377293,27383.231495007436,0
2017-07-20,27535.029296875,27694.725491147736,27495.629652437656,27659.276943755787,0
2017-07-21,27604.876953125,27660.07512521961,27351.231372070753,27590.127232805895,0
2017-07-24,27634.27734375,27671.27664292398,27561.577548925623,27623.47676708023,0
2017-07-25,27711.125,27762.37402834118,27600.42592693027,27690.775776437244,0
2017-07-26,27735.07421875,27804.873677775977,27690.924664458147,27757.524965336368,0
2017-07-27,27582.7265625,27872.9202742429,27550.17639895457,27801.22241610341,0
2017-07-28,27759.025390625,27785.97409932111,27469.579697042256,27508.53013170862,0
2017-07-31,27922.271484375,27943.819904026383,27725.525213913486,27852.622414023506,0
2017-08-01,27872.421875,28038.270299662512,27820.72363437613,27989.72043697161,0
2017-08-02,27728.474609375,27937.970639908523,27630.07608317507,27936.419888041695,0
2017-08-03,27784.7734375,27983.918095315028,27694.474370089738,27760.072734434343,0
2017-08-04,28118.56640625,28194.86574066082,27699.974734491174,27753.374112521335,0
2017-08-07,28498.708984375,28555.508687347145,28157.315074725662,28186.214916719982,0
2017-08-08,28144.267578125,28601.008924998292,28003.969454872673,28558.5097301606,0
2017-08-09,27651.4765625,28078.66769459836,27551.47845544626,28078.66769459836,0
2017-08-10,26894.541015625,27553.977735252174,26578.797000313316,27510.77933529508,0
2017-08-11,26873.33984375,27169.23462148925,26342.94951420261,26519.147343746616,0
2017-08-14,27463.578125,27512.37797962778,27086.98566644424,27093.885926045616,0
2017-08-16,27733.775390625,27774.624226156735,27399.631330048986,27603.076694715444,0
2017-08-17,27717.82421875,27974.719739927194,27660.075313378977,27850.821697786305,0
2017-08-18,27656.52734375,27712.375896114976,27405.330926109804,27561.978351968624,0
2017-08-21,27217.083984375,27841.57215350758,27167.88569768174,27743.423622296927,0
2017-08-22,27073.435546875,27473.978728507034,27006.087215318756,27358.930130106313,0
2017-08-23,27440.78125,27460.679310773685,27113.08628231338,27231.8340340841,0
2017-08-24,27678.673828125,27725.0733380045,27458.67800403835,27520.278397252954,0
2017-08-28,27948.3203125,28000.1689399442,27734.12515026677,27762.774998309073,0
2017-08-29,27646.4765625,27917.821034443772,27576.7278830688,27917.821034443772,0
2017-08-30,28066.26953125,28100.618490453642,27826.67250394199,27849.722848885493,0
2017-08-31,28053.869140625,28131.467280540954,27974.870636602438,28120.16671328733,0
2017-09-01,28337.8125,28369.96228126431,28130.66603558871,28168.51688067117,0
2017-09-05,28338.162109375,28355.21256745793,28178.016707202292,28294.91292910142,0
2017-09-06,28376.61328125,28419.061696541125,28134.166698376914,28192.267161157826,0
2017-09-07,28582.958984375,28613.108804326974,28453.31104771425,28538.860209697563,0
2017-09-08,28376.61328125,28688.156212525104,28307.41341918228,28674.857636114077,0
2017-09-11,28591.958984375,28690.007910348104,28360.11376196376,28532.96010074894,0
2017-09-12,28852.40234375,28872.651959934166,28655.456857949557,28733.10577679928,0
2017-09-13,28752.955078125,29050.84982309158,28686.106735650188,28913.4520364097,0
2017-09-14,28851.203125,29035.35002511767,28725.45550854801,28870.95275064554,0
2017-09-15,28780.904296875,28853.652919492433,28595.858972296803,28780.804689385914,0
2017-09-18,28890.75390625,28991.60160667218,28850.95387837737,28952.051574067373,0
2017-09-19,28966.501953125,29014.549870886414,28846.652661408752,28945.252355740984,0
2017-09-20,28886.40234375,29069.35005207399,28844.653134142613,29039.649442488495,0
2017-09-21,28694.90625,28949.70220996769,28479.211112661458,28911.45293372547,0
2017-09-22,27946.720703125,28600.759097215814,27896.821257570475,28599.907550843676,0
2017-09-25,27583.02734375,27985.519705734307,27233.932405953634,27985.519705734307,0
2017-09-26,27647.576171875,27793.723795561364,27385.430744316072,27597.12790823632,0
2017-09-27,27132.236328125,27808.172749937625,27068.038324781955,27808.172749937625,0
2017-09-28,27215.984375,27304.283483364423,26929.14020007946,27235.034795327065,0
2017-09-29,27558.37890625,27735.574771940825,27321.832601141447,27346.2325300491,0
2017-10-03,27818.921875,27917.62117590172,27733.923486254716,27836.872706593702,0
2017-10-04,27869.322265625,27974.169891071597,27792.27489539154,27883.22239323157,0
2017-10-05,27951.3203125,28081.317850816973,27917.72133936799,27944.22083756337,0
2017-10-06,28175.6171875,28199.21635027796,28045.619647609183,28048.71919832743,0
2017-10-09,28218.615234375,28379.911003581685,28138.5171440325,28267.4131370647,0
2017-10-10,28391.060546875,28429.559815887435,28302.36301222957,28335.46199315255,0
2017-10-11,28214.314453125,28605.90663495807,28050.51873180255,28518.359467387825,0
2017-10-12,28528.30859375,28557.509211859586,28165.21587012626,28302.312879570596,0
2017-10-13,28574.908203125,28667.65644710014,28546.10992024483,28658.75817807321,0
2017-10-16,28645.90625,28761.304453310076,28533.908372863447,28679.106792575407,0
2017-10-17,28782.154296875,28797.40400815786,28583.00962970728,28658.35781254302,0
2017-10-18,28739.654296875,28816.402841674444,28621.357711727465,28813.902889075114,0
2017-10-19,28587.759765625,28815.804278069252,28469.16044758503,28812.804334842367,0
2017-10-23,28730.705078125,28762.604863721655,28569.208141162035,28614.2580679711,0
2017-10-24,28676.306640625,28836.104396199877,28635.65701967631,28832.803677447017,0
2017-10-25,29037.599609375,29070.198600416763,28803.50444028541,28931.300844385554,0
2017-10-26,29153.546875,29313.094631316886,29017.4498459459,29094.048003064177,0
2017-10-27,29355.142578125,29475.091475494635,29240.44553429321,29244.746233992108,0
2017-10-30,29674.1875,29722.73736094521,29471.74211877805,29477.890439731287,0
2017-10-31,29643.587890625,29784.73560291064,29494.99110093885,29774.585404890073,0
2017-11-01,29903.1328125,30034.931097310153,29825.23585047504,29833.235698946966,0
2017-11-02,30019.83203125,30115.129055135825,29890.533697979048,29955.88207012661,0
2017-11-03,30043.330078125,30171.327648347273,29950.83183401906,30116.127524336163,0
2017-11-06,30241.626953125,30356.27517424913,30134.92975341782,30145.480335018005,0
2017-11-07,29778.736328125,30407.824013202546,29694.386364470567,30389.87318158386,0
2017-11-08,29546.2890625,29924.432279059994,29450.44127153203,29839.584279405964,0
2017-11-09,29741.236328125,29855.882589775953,29378.391651983355,29738.48638031572,0
2017-11-10,29654.23828125,29823.63350555623,29516.190118583247,29706.987280674235,0
2017-11-13,29446.541015625,29720.535818009972,29404.041821824412,29713.086740567167,0
2017-11-14,29353.04296875,29554.439540162337,29319.194001274733,29482.140129972537,0
2017-11-15,29014.19921875,29358.94267442906,28889.9007970771,29281.59453336637,0
2017-11-16,29349.943359375,29422.44198439177,29028.94944723179,29106.29758964933,0
2017-11-17,29754.03515625,29845.633027954642,29686.78643200142,29690.237538406716,0
2017-11-20,29784.384765625,29851.283888423946,29643.18822273453,29763.93593440715,0
2017-11-21,29832.1328125,29951.081725957592,29698.336524691313,29877.0831309281,0
2017-11-22,29790.884765625,29951.63171992423,29652.03778700809,29937.5831579798,0
2017-11-24,29908.3828125,29931.233942244315,29785.33631463491,29867.88357947623,0
2017-11-27,29993.53125,30019.130374286993,29802.185266516284,29905.734085578453,0
2017-11-28,30039.279296875,30153.126744792597,29923.381106641893,30021.680021632073,0
2017-11-29,30029.78125,30180.778392148968,29974.983459006708,30115.529627081287,0
2017-11-30,29767.53515625,29973.781245403876,29720.635654935115,29950.682074036235,0
2017-12-01,29470.44140625,30011.931142651356,29387.542586920175,29884.283171513664,0
2017-12-04,29489.041015625,29635.48941341319,29244.795642223027,29583.388837824084,0
2017-12-05,29511.091796875,29543.190798671607,29197.248128015963,29486.492653119098,0
2017-12-06,29219.095703125,29504.28950783207,29188.195899093615,29435.741980994986,0
2017-12-07,29711.13671875,29753.536306653503,29245.997087410637,29249.545848349448,0
2017-12-08,30001.130859375,30059.680531424976,29838.53433032594,29846.834954323953,0
2017-12-11,30086.4296875,30175.578388239595,30033.081089390635,30148.627727236075,0
2017-12-12,29786.53515625,30103.529149232098,29754.436155149222,30093.330123753043,0
2017-12-13,29496.140625,29897.48458690467,29389.84380990909,29785.53553510502,0
2017-12-14,29507.890625,29649.038343653818,29232.24740551377,29575.490907805157,0
2017-12-15,29759.134765625,29850.883025399948,29717.535945271065,29780.034759831655,0
2017-12-18,30041.6796875,30166.177324031676,29034.49958909899,29614.53740576189,0
2017-12-19,30472.822265625,30495.07184350994,30176.077895406765,30187.276901691195,0
2017-12-20,30479.87109375,30586.669849301452,30413.573523119918,30507.120576897174,0
2017-12-21,30624.419921875,30655.86854493508,30462.323382881634,30539.87074212896,0
2017-12-22,30764.216796875,30805.014850547457,30661.06836427394,30690.968187322993,0
2017-12-26,30899.314453125,30951.213859591968,30786.316595880693,30860.164804886925,0
2017-12-27,30749.818359375,31008.512681569908,30640.619254416,30944.06468268888,0
2017-12-28,30764.966796875,30875.214704135695,30671.81817440858,30807.815592888895,0
2017-12-29,30964.064453125,31057.812679113667,30842.515971954606,30854.515744881155,0
2018-01-02,30797.716796875,31059.510660881162,30553.72142349997,31022.261367199935,0
2018-01-03,30973.01171875,31085.009592947677,30900.313879858644,30931.762501690588,0
2018-01-04,31300.056640625,31341.155470371054,30970.963274024212,31073.510156874403,0
2018-01-05,31695.548828125,31728.798197071927,31423.15360739786,31428.05390501815,0
2018-01-08,31919.09375,31935.44500233542,31762.897494114564,31764.297858176258,0
2018-01-09,31781.44921875,31990.19526758358,31651.150903799746,31967.394917900914,0
2018-01-10,31727.34765625,31913.69568552095,31613.500205465683,31829.296895128908,0
2018-01-11,31695.19921875,31784.345964279593,31583.451339681094,31731.3469701798,0
2018-01-12,31704.248046875,31824.396157786636,31382.10376867749,31786.146883535723,0
2018-01-15,31638.951171875,31887.59489717364,31603.401064357124,31782.548059856366,0
2018-01-16,31121.609375,31738.048863578828,31036.011387952334,31718.449625665595,0
2018-01-17,31347.45703125,31375.706496178853,30652.76901741228,31125.910446298436,0
2018-01-18,30931.263671875,31545.85163897955,30686.668695914603,31519.502528741345,0
2018-01-19,31165.060546875,31221.358309483592,30785.766944303847,30952.814563936554,0
2018-01-22,31404.00390625,31457.65327919906,31081.56080392911,31206.658040332342,0
2018-01-23,31627.701171875,31699.949802159386,31469.602606664666,31483.252738505536,0
2018-01-24,31440.0546875,31607.30151862956,31315.656653877813,31538.302825966242,0
2018-01-25,31012.51171875,31525.10161118253,30948.464104747614,31510.752273821643,0
2018-01-29,30890.61328125,31238.907456007077,30836.165095280856,31131.40949504353,0
2018-01-30,30711.818359375,30872.815308261117,30663.719661536557,30852.16530898204,0
2018-01-31,30499.72265625,30709.218685233835,30276.976878416357,30643.819534255654,0
2018-02-01,30524.271484375,30701.268132085755,29950.23352844046,30604.820740034505,0
2018-02-02,29655.88671875,30299.274905866852,29453.64055486754,30252.92617561447,0
2018-02-05,29558.490234375,29649.437728397752,28953.85131011573,29249.64452882147,0
2018-02-06,29138.296875,29287.893646622386,28170.465624748853,28366.262691856944,0
2018-02-07,29350.59375,29604.38776486431,29250.845641745353,29526.590412183636,0
2018-02-08,29826.78515625,29918.4338124819,29429.042683275817,29452.692626340537,0
2018-02-09,29728.384765625,29795.68426905869,29279.79367365334,29284.893186203848,0
2018-02-12,30171.27734375,30221.526390664658,29930.08269979483,29985.53086684657,0
2018-02-14,30109.6796875,30353.27468290128,30004.681676284967,30336.87460291295,0
2018-02-15,29833.18359375,30234.775578588065,29777.835035210537,30183.876154328318,0
2018-02-16,29501.341796875,30026.031080885194,29380.994466218955,29967.03219800073,0
2018-02-19,29181.998046875,29560.289709801596,28970.800875272238,29560.289709801596,0
2018-02-20,29315.14453125,29436.54262483686,29080.549360775465,29211.34766712088,0
2018-02-21,29189.896484375,29467.342402586415,29096.29864735099,29464.64128185933,0
2018-02-22,28919.900390625,29149.796418392445,28870.752885822985,29149.796418392445,0
2018-02-23,29375.09375,29414.343006249845,29010.350661665452,29035.000585189006,0
2018-02-26,29645.787109375,29688.08708802401,29499.440276788926,29554.33962575213,0
2018-02-27,29534.33984375,29775.784480002574,29453.290600773755,29717.336370568213,0
2018-02-28,29403.443359375,29489.140955772033,29228.645887239956,29349.24516665843,0
2018-03-01,29201.646484375,29576.740947014943,29169.09827232881,29415.843601885805,0
2018-03-05,28891.552734375,29112.24972877744,28743.356320767198,29106.548664815273,0
2018-03-06,28622.7578125,29165.796339278357,28522.609321674496,29091.848523305598,0
2018-03-07,28297.263671875,28660.00678666059,28249.4130176266,28578.607941064238,0
2018-03-08,28277.865234375,28535.860351838837,27967.621105719358,28476.96107587774,0
2018-03-09,28289.462890625,28506.109167960643,28233.764729371378,28412.060172343598,0
2018-03-12,28502.509765625,28559.858286448638,28277.66247102634,28513.808379287253,0
2018-03-13,28857.75390625,28904.15146448321,28446.460919295183,28492.26083260419,0
2018-03-14,28891.75390625,28927.151673726497,28676.507980513405,28719.555993807906,0
2018-03-15,28904.400390625,29035.198688315973,28849.651430181915,28887.101890958747,0
2018-03-16,28647.056640625,28944.551001995398,28605.25860472894,28867.45285391835,0
2018-03-19,28221.515625,28740.904213487884,28124.367076574177,28728.506011091325,0
2018-03-20,28358.3125,28404.71201181344,28055.16785096604,28082.11851239272,0
2018-03-21,28478.51171875,28671.906495529493,28418.262859185328,28492.261458484678,0
2018-03-22,28369.11328125,28597.808170144228,28335.764303267617,28483.210730430248,0
2018-03-23,28189.365234375,28224.86456044403,27891.820101820387,27948.52019728199,0
2018-03-26,28616.40625,28662.356550012308,28193.81465889347,28232.015105951774,0
2018-03-27,28835.203125,28894.70199657218,28683.405222678142,28801.25455010282,0
2018-03-28,28544.708984375,28848.103624678948,28428.011977415077,28733.955397536312,0
2018-04-02,29113.697265625,29147.696620134604,28634.507144477742,28718.355161966934,0
2018-04-03,29454.9921875,29482.04050267223,29087.54798395262,29119.848152652045,0
2018-04-04,29118.998046875,29610.28754938393,29074.948101777358,29534.83976277748,0
2018-04-05,29644.63671875,29684.837127831706,29407.742776256768,29421.742510615106,0
2018-04-06,29990.982421875,30018.530727931808,29551.289582622914,29685.68742627318,0
2018-04-09,30001.53125,30106.330045905397,29949.381847311306,29996.08213447993,0
2018-04-10,29962.630859375,30142.527837544847,29868.83381048068,30127.578902360314,0
2018-04-11,30005.380859375,30056.48145393188,29869.23500073829,30030.981936941564,0
2018-04-12,29956.181640625,30094.229802683807,29893.53243864486,29986.981837502102,0
2018-04-13,29945.880859375,30146.177839078246,29868.13233500709,30029.580442669485,0
2018-04-16,30104.48046875,30117.42944218896,29796.736298790718,29842.63386678703,0
2018-04-17,30164.978515625,30224.227391603148,30035.43019206123,30221.375883199664,0
2018-04-18,30138.830078125,30278.227830947515,30078.33122293564,30257.12666774162,0
2018-04-19,30358.173828125,30377.77306552343,30205.77632987267,30269.325905006717,0
2018-04-20,30230.828125,30321.77562212577,30120.37904391167,30296.875702852987,0
2018-04-23,30390.82421875,30460.072905881825,30241.276272741317,30263.37546314341,0
2018-04-24,30444.173828125,30553.472540839834,30331.925952474616,30411.82483097165,0
2018-04-25,30392.474609375,30513.620750220976,30277.57639695758,30458.07297515487,0
2018-04-26,30326.2265625,30498.37174047845,30300.17627450503,30475.022573213504,0
2018-04-27,30512.822265625,30592.070764107448,30435.923332000457,30460.372087521042,0
2018-04-30,30682.068359375,30705.567913594266,30583.72061563238,30609.518954369272,0
2018-05-02,30287.326171875,30816.816133251516,30206.17731975466,30793.716961814724,0
2018-05-03,29898.333984375,30276.326823524276,29796.93551468402,30256.87602013324,0
2018-05-04,29703.38671875,29966.8817288832,29680.787537341,29966.032135597146,0
2018-05-07,29938.431640625,29956.280911144564,29742.98613226599,29821.28347397284,0
2018-05-08,29841.93359375,30025.480891233234,29817.18406350135,30014.279931954825,0
2018-05-09,29668.38671875,29808.93483526746,29660.63686568392,29791.485947340956,0
2018-05-10,29284.24609375,29760.737068296978,29246.39524820173,29713.73795853054,0
2018-05-11,29288.095703125,29396.64247548173,29150.748694966187,29370.293365132762,0
2018-05-14,29147.896484375,29362.042814122477,29103.098505758393,29360.042852047947,0
2018-05-15,29052.048828125,29477.691149239614,28896.702163878945,29140.748318396872,0
2018-05-16,29021.548828125,29126.296840180064,28746.60482735979,28931.501708946173,0
